node_id,i,j,r_um,z_um,r_mm,z_mm
549,62,6,55.000000,1.993320,5.5000000000e-02,1.9933200000e-03
550,63,6,57.500000,1.993320,5.7500000000e-02,1.9933200000e-03
551,64,6,60.000000,1.993320,6.0000000000e-02,1.9933200000e-03
552,65,6,62.500000,1.993320,6.2500000000e-02,1.9933200000e-03
553,66,6,65.000000,1.993320,6.5000000000e-02,1.9933200000e-03
554,67,6,67.500000,1.993320,6.7500000000e-02,1.9933200000e-03
555,68,6,70.000000,1.993320,7.0000000000e-02,1.9933200000e-03
556,69,6,72.500000,1.993320,7.2500000000e-02,1.9933200000e-03
557,70,6,75.000000,1.993320,7.5000000000e-02,1.9933200000e-03
558,71,6,77.500000,1.993320,7.7500000000e-02,1.9933200000e-03
559,72,6,80.000000,1.993320,8.0000000000e-02,1.9933200000e-03
560,73,6,82.500000,1.993320,8.2500000000e-02,1.9933200000e-03
561,74,6,85.000000,1.993320,8.5000000000e-02,1.9933200000e-03
562,75,6,87.500000,1.993320,8.7500000000e-02,1.9933200000e-03
563,76,6,90.000000,1.993320,9.0000000000e-02,1.9933200000e-03
564,77,6,92.500000,1.993320,9.2500000000e-02,1.9933200000e-03
565,78,6,95.000000,1.993320,9.5000000000e-02,1.9933200000e-03
566,79,6,97.500000,1.993320,9.7500000000e-02,1.9933200000e-03
567,80,6,100.000000,1.993320,1.0000000000e-01,1.9933200000e-03
568,0,7,0.000000,2.224626,0.0000000000e+00,2.2246260000e-03
569,1,7,0.500000,2.224626,5.0000000000e-04,2.2246260000e-03
570,2,7,1.000000,2.224626,1.0000000000e-03,2.2246260000e-03
571,3,7,1.500000,2.224626,1.5000000000e-03,2.2246260000e-03
572,4,7,2.000000,2.224626,2.0000000000e-03,2.2246260000e-03
573,5,7,2.500000,2.224626,2.5000000000e-03,2.2246260000e-03
574,6,7,3.000000,2.224626,3.0000000000e-03,2.2246260000e-03
575,7,7,3.500000,2.224626,3.5000000000e-03,2.2246260000e-03
576,8,7,4.000000,2.224626,4.0000000000e-03,2.2246260000e-03
577,9,7,4.500000,2.224626,4.5000000000e-03,2.2246260000e-03
578,10,7,5.000000,2.224626,5.0000000000e-03,2.2246260000e-03
579,11,7,5.500000,2.224626,5.5000000000e-03,2.2246260000e-03
580,12,7,6.000000,2.224626,6.0000000000e-03,2.2246260000e-03
581,13,7,6.500000,2.224626,6.5000000000e-03,2.2246260000e-03
582,14,7,7.000000,2.224626,7.0000000000e-03,2.2246260000e-03
583,15,7,7.500000,2.224626,7.5000000000e-03,2.2246260000e-03
584,16,7,8.000000,2.224626,8.0000000000e-03,2.2246260000e-03
585,17,7,8.500000,2.224626,8.5000000000e-03,2.2246260000e-03
586,18,7,9.000000,2.224626,9.0000000000e-03,2.2246260000e-03
587,19,7,9.500000,2.224626,9.5000000000e-03,2.2246260000e-03
588,20,7,10.000000,2.224626,1.0000000000e-02,2.2246260000e-03
589,21,7,11.000000,2.224626,1.1000000000e-02,2.2246260000e-03
590,22,7,12.000000,2.224626,1.2000000000e-02,2.2246260000e-03
591,23,7,13.000000,2.224626,1.3000000000e-02,2.2246260000e-03
592,24,7,14.000000,2.224626,1.4000000000e-02,2.2246260000e-03
593,25,7,15.000000,2.224626,1.5000000000e-02,2.2246260000e-03
594,26,7,16.000000,2.224626,1.6000000000e-02,2.2246260000e-03
595,27,7,17.000000,2.224626,1.7000000000e-02,2.2246260000e-03
596,28,7,18.000000,2.224626,1.8000000000e-02,2.2246260000e-03
597,29,7,19.000000,2.224626,1.9000000000e-02,2.2246260000e-03
598,30,7,20.000000,2.224626,2.0000000000e-02,2.2246260000e-03
599,31,7,21.000000,2.224626,2.1000000000e-02,2.2246260000e-03
600,32,7,22.000000,2.224626,2.2000000000e-02,2.2246260000e-03
601,33,7,23.000000,2.224626,2.3000000000e-02,2.2246260000e-03
602,34,7,24.000000,2.224626,2.4000000000e-02,2.2246260000e-03
603,35,7,25.000000,2.224626,2.5000000000e-02,2.2246260000e-03
604,36,7,26.000000,2.224626,2.6000000000e-02,2.2246260000e-03
605,37,7,27.000000,2.224626,2.7000000000e-02,2.2246260000e-03
606,38,7,28.000000,2.224626,2.8000000000e-02,2.2246260000e-03
607,39,7,29.000000,2.224626,2.9000000000e-02,2.2246260000e-03
608,40,7,30.000000,2.224626,3.0000000000e-02,2.2246260000e-03
609,41,7,31.000000,2.224626,3.1000000000e-02,2.2246260000e-03
610,42,7,32.000000,2.224626,3.2000000000e-02,2.2246260000e-03
611,43,7,33.000000,2.224626,3.3000000000e-02,2.2246260000e-03
612,44,7,34.000000,2.224626,3.4000000000e-02,2.2246260000e-03
613,45,7,35.000000,2.224626,3.5000000000e-02,2.2246260000e-03
614,46,7,36.000000,2.224626,3.6000000000e-02,2.2246260000e-03
615,47,7,37.000000,2.224626,3.7000000000e-02,2.2246260000e-03
616,48,7,38.000000,2.224626,3.8000000000e-02,2.2246260000e-03
617,49,7,39.000000,2.224626,3.9000000000e-02,2.2246260000e-03
618,50,7,40.000000,2.224626,4.0000000000e-02,2.2246260000e-03
619,51,7,41.000000,2.224626,4.1000000000e-02,2.2246260000e-03
620,52,7,42.000000,2.224626,4.2000000000e-02,2.2246260000e-03
621,53,7,43.000000,2.224626,4.3000000000e-02,2.2246260000e-03
622,54,7,44.000000,2.224626,4.4000000000e-02,2.2246260000e-03
623,55,7,45.000000,2.224626,4.5000000000e-02,2.2246260000e-03
624,56,7,46.000000,2.224626,4.6000000000e-02,2.2246260000e-03
625,57,7,47.000000,2.224626,4.7000000000e-02,2.2246260000e-03
626,58,7,48.000000,2.224626,4.8000000000e-02,2.2246260000e-03
627,59,7,49.000000,2.224626,4.9000000000e-02,2.2246260000e-03
628,60,7,50.000000,2.224626,5.0000000000e-02,2.2246260000e-03
629,61,7,52.500000,2.224626,5.2500000000e-02,2.2246260000e-03
630,62,7,55.000000,2.224626,5.5000000000e-02,2.2246260000e-03
631,63,7,57.500000,2.224626,5.7500000000e-02,2.2246260000e-03
632,64,7,60.000000,2.224626,6.0000000000e-02,2.2246260000e-03
633,65,7,62.500000,2.224626,6.2500000000e-02,2.2246260000e-03
634,66,7,65.000000,2.224626,6.5000000000e-02,2.2246260000e-03
635,67,7,67.500000,2.224626,6.7500000000e-02,2.2246260000e-03
636,68,7,70.000000,2.224626,7.0000000000e-02,2.2246260000e-03
637,69,7,72.500000,2.224626,7.2500000000e-02,2.2246260000e-03
638,70,7,75.000000,2.224626,7.5000000000e-02,2.2246260000e-03
639,71,7,77.500000,2.224626,7.7500000000e-02,2.2246260000e-03
640,72,7,80.000000,2.224626,8.0000000000e-02,2.2246260000e-03
641,73,7,82.500000,2.224626,8.2500000000e-02,2.2246260000e-03
642,74,7,85.000000,2.224626,8.5000000000e-02,2.2246260000e-03
643,75,7,87.500000,2.224626,8.7500000000e-02,2.2246260000e-03
644,76,7,90.000000,2.224626,9.0000000000e-02,2.2246260000e-03
645,77,7,92.500000,2.224626,9.2500000000e-02,2.2246260000e-03
646,78,7,95.000000,2.224626,9.5000000000e-02,2.2246260000e-03
647,79,7,97.500000,2.224626,9.7500000000e-02,2.2246260000e-03
648,80,7,100.000000,2.224626,1.0000000000e-01,2.2246260000e-03
649,0,8,0.000000,2.425762,0.0000000000e+00,2.4257620000e-03
650,1,8,0.500000,2.425762,5.0000000000e-04,2.4257620000e-03
651,2,8,1.000000,2.425762,1.0000000000e-03,2.4257620000e-03
652,3,8,1.500000,2.425762,1.5000000000e-03,2.4257620000e-03
653,4,8,2.000000,2.425762,2.0000000000e-03,2.4257620000e-03
654,5,8,2.500000,2.425762,2.5000000000e-03,2.4257620000e-03
655,6,8,3.000000,2.425762,3.0000000000e-03,2.4257620000e-03
656,7,8,3.500000,2.425762,3.5000000000e-03,2.4257620000e-03
657,8,8,4.000000,2.425762,4.0000000000e-03,2.4257620000e-03
658,9,8,4.500000,2.425762,4.5000000000e-03,2.4257620000e-03
659,10,8,5.000000,2.425762,5.0000000000e-03,2.4257620000e-03
660,11,8,5.500000,2.425762,5.5000000000e-03,2.4257620000e-03
661,12,8,6.000000,2.425762,6.0000000000e-03,2.4257620000e-03
662,13,8,6.500000,2.425762,6.5000000000e-03,2.4257620000e-03
663,14,8,7.000000,2.425762,7.0000000000e-03,2.4257620000e-03
664,15,8,7.500000,2.425762,7.5000000000e-03,2.4257620000e-03
665,16,8,8.000000,2.425762,8.0000000000e-03,2.4257620000e-03
666,17,8,8.500000,2.425762,8.5000000000e-03,2.4257620000e-03
667,18,8,9.000000,2.425762,9.0000000000e-03,2.4257620000e-03
668,19,8,9.500000,2.425762,9.5000000000e-03,2.4257620000e-03
669,20,8,10.000000,2.425762,1.0000000000e-02,2.4257620000e-03
670,21,8,11.000000,2.425762,1.1000000000e-02,2.4257620000e-03
671,22,8,12.000000,2.425762,1.2000000000e-02,2.4257620000e-03
672,23,8,13.000000,2.425762,1.3000000000e-02,2.4257620000e-03
673,24,8,14.000000,2.425762,1.4000000000e-02,2.4257620000e-03
674,25,8,15.000000,2.425762,1.5000000000e-02,2.4257620000e-03
675,26,8,16.000000,2.425762,1.6000000000e-02,2.4257620000e-03
676,27,8,17.000000,2.425762,1.7000000000e-02,2.4257620000e-03
677,28,8,18.000000,2.425762,1.8000000000e-02,2.4257620000e-03
678,29,8,19.000000,2.425762,1.9000000000e-02,2.4257620000e-03
679,30,8,20.000000,2.425762,2.0000000000e-02,2.4257620000e-03
680,31,8,21.000000,2.425762,2.1000000000e-02,2.4257620000e-03
681,32,8,22.000000,2.425762,2.2000000000e-02,2.4257620000e-03
682,33,8,23.000000,2.425762,2.3000000000e-02,2.4257620000e-03
683,34,8,24.000000,2.425762,2.4000000000e-02,2.4257620000e-03
684,35,8,25.000000,2.425762,2.5000000000e-02,2.4257620000e-03
685,36,8,26.000000,2.425762,2.6000000000e-02,2.4257620000e-03
686,37,8,27.000000,2.425762,2.7000000000e-02,2.4257620000e-03
687,38,8,28.000000,2.425762,2.8000000000e-02,2.4257620000e-03
688,39,8,29.000000,2.425762,2.9000000000e-02,2.4257620000e-03
689,40,8,30.000000,2.425762,3.0000000000e-02,2.4257620000e-03
690,41,8,31.000000,2.425762,3.1000000000e-02,2.4257620000e-03
691,42,8,32.000000,2.425762,3.2000000000e-02,2.4257620000e-03
692,43,8,33.000000,2.425762,3.3000000000e-02,2.4257620000e-03
693,44,8,34.000000,2.425762,3.4000000000e-02,2.4257620000e-03
694,45,8,35.000000,2.425762,3.5000000000e-02,2.4257620000e-03
695,46,8,36.000000,2.425762,3.6000000000e-02,2.4257620000e-03
696,47,8,37.000000,2.425762,3.7000000000e-02,2.4257620000e-03
697,48,8,38.000000,2.425762,3.8000000000e-02,2.4257620000e-03
698,49,8,39.000000,2.425762,3.9000000000e-02,2.4257620000e-03
699,50,8,40.000000,2.425762,4.0000000000e-02,2.4257620000e-03
700,51,8,41.000000,2.425762,4.1000000000e-02,2.4257620000e-03
701,52,8,42.000000,2.425762,4.2000000000e-02,2.4257620000e-03
702,53,8,43.000000,2.425762,4.3000000000e-02,2.4257620000e-03
703,54,8,44.000000,2.425762,4.4000000000e-02,2.4257620000e-03
704,55,8,45.000000,2.425762,4.5000000000e-02,2.4257620000e-03
705,56,8,46.000000,2.425762,4.6000000000e-02,2.4257620000e-03
706,57,8,47.000000,2.425762,4.7000000000e-02,2.4257620000e-03
707,58,8,48.000000,2.425762,4.8000000000e-02,2.4257620000e-03
708,59,8,49.000000,2.425762,4.9000000000e-02,2.4257620000e-03
709,60,8,50.000000,2.425762,5.0000000000e-02,2.4257620000e-03
710,61,8,52.500000,2.425762,5.2500000000e-02,2.4257620000e-03
711,62,8,55.000000,2.425762,5.5000000000e-02,2.4257620000e-03
712,63,8,57.500000,2.425762,5.7500000000e-02,2.4257620000e-03
713,64,8,60.000000,2.425762,6.0000000000e-02,2.4257620000e-03
714,65,8,62.500000,2.425762,6.2500000000e-02,2.4257620000e-03
715,66,8,65.000000,2.425762,6.5000000000e-02,2.4257620000e-03
716,67,8,67.500000,2.425762,6.7500000000e-02,2.4257620000e-03
717,68,8,70.000000,2.425762,7.0000000000e-02,2.4257620000e-03
718,69,8,72.500000,2.425762,7.2500000000e-02,2.4257620000e-03
719,70,8,75.000000,2.425762,7.5000000000e-02,2.4257620000e-03
720,71,8,77.500000,2.425762,7.7500000000e-02,2.4257620000e-03
721,72,8,80.000000,2.425762,8.0000000000e-02,2.4257620000e-03
722,73,8,82.500000,2.425762,8.2500000000e-02,2.4257620000e-03
723,74,8,85.000000,2.425762,8.5000000000e-02,2.4257620000e-03
724,75,8,87.500000,2.425762,8.7500000000e-02,2.4257620000e-03
725,76,8,90.000000,2.425762,9.0000000000e-02,2.4257620000e-03
726,77,8,92.500000,2.425762,9.2500000000e-02,2.4257620000e-03
727,78,8,95.000000,2.425762,9.5000000000e-02,2.4257620000e-03
728,79,8,97.500000,2.425762,9.7500000000e-02,2.4257620000e-03
729,80,8,100.000000,2.425762,1.0000000000e-01,2.4257620000e-03
730,0,9,0.000000,2.600662,0.0000000000e+00,2.6006620000e-03
731,1,9,0.500000,2.600662,5.0000000000e-04,2.6006620000e-03
732,2,9,1.000000,2.600662,1.0000000000e-03,2.6006620000e-03
